item,itemLabel
http://www.wikidata.org/entity/Q64143617,Kujatdleq Glacier
http://www.wikidata.org/entity/Q64143618,Karrat Ø
http://www.wikidata.org/entity/Q64143619,Kangilleq
http://www.wikidata.org/entity/Q64143620,Kjaers Glacier
http://www.wikidata.org/entity/Q64143622,Marre Glacier
http://www.wikidata.org/entity/Q64143623,Leidy Glacier
http://www.wikidata.org/entity/Q64143624,Inglefield Bredning
http://www.wikidata.org/entity/Q64143628,Meeham Glacier
http://www.wikidata.org/entity/Q64143633,Kirtisho Glacier
http://www.wikidata.org/entity/Q64143654,Kvitlodi Glacier
http://www.wikidata.org/entity/Q64143690,Kosmodemyanskaya Glacier
http://www.wikidata.org/entity/Q64143691,Igly Tuyuksu Glacier
http://www.wikidata.org/entity/Q64143692,Manshuk Mametova Glacier
http://www.wikidata.org/entity/Q64143693,Kroshka Glacier
http://www.wikidata.org/entity/Q64143694,Korzhenevskiy Glacier
http://www.wikidata.org/entity/Q64143695,Lake Italy
http://www.wikidata.org/entity/Q64143696,Iceberg Lake (California)
http://www.wikidata.org/entity/Q64143697,Lyell Glacier
http://www.wikidata.org/entity/Q64143699,Kuna Glacier
http://www.wikidata.org/entity/Q64143701,Imogene Pass
http://www.wikidata.org/entity/Q64143702,Matterhorn Peak
http://www.wikidata.org/entity/Q64143703,Longs Peak
http://www.wikidata.org/entity/Q64143704,Medicine Bow Peak
http://www.wikidata.org/entity/Q64143705,Klondike Lake
http://www.wikidata.org/entity/Q64143706,Jenny Lake
http://www.wikidata.org/entity/Q64143707,Jackson Lake
http://www.wikidata.org/entity/Q6346149,Kafni Glacier
http://www.wikidata.org/entity/Q6350006,Kalabaland Glacier
http://www.wikidata.org/entity/Q6382545,Kedarnath Glacier
http://www.wikidata.org/entity/Q6419455,Kjer Glacier
http://www.wikidata.org/entity/Q64143708,Huckleberry Lake
http://www.wikidata.org/entity/Q64143709,Little Crater Lake
http://www.wikidata.org/entity/Q64143713,Ives Glacier
http://www.wikidata.org/entity/Q64143714,Ives Peak
http://www.wikidata.org/entity/Q64143715,McCall Glacier (Washington)
http://www.wikidata.org/entity/Q64143716,Longmire Meadow
http://www.wikidata.org/entity/Q64143717,Kautz Creek
http://www.wikidata.org/entity/Q64143718,Lake of the Clouds
http://www.wikidata.org/entity/Q64143719,McDonald Peak
http://www.wikidata.org/entity/Q64143720,Ice Worm Glacier
http://www.wikidata.org/entity/Q64143721,Lake Chelan
http://www.wikidata.org/entity/Q64143724,Mount Jackson Glacier
http://www.wikidata.org/entity/Q64143726,Medicine Owl Lake
http://www.wikidata.org/entity/Q64143727,Little Chief Mountain
http://www.wikidata.org/entity/Q64143728,Longfellow Peak
http://www.wikidata.org/entity/Q64143730,Logging Mountain
http://www.wikidata.org/entity/Q64143731,Iceberg Lake
http://www.wikidata.org/entity/Q64143732,Hummel Glacier
http://www.wikidata.org/entity/Q64143734,Lake Dorothy
http://www.wikidata.org/entity/Q64143735,Kukak Bay
http://www.wikidata.org/entity/Q64143736,Kukak Volcano
http://www.wikidata.org/entity/Q64143737,Klooch Glacier
http://www.wikidata.org/entity/Q64143738,Lituya Bay
http://www.wikidata.org/entity/Q64143739,Maynard Glacier
http://www.wikidata.org/entity/Q64143741,Hugh Miller Glacier
http://www.wikidata.org/entity/Q64143743,Kashoto Glacier
http://www.wikidata.org/entity/Q64143745,Johns Hopkins Inlet
http://www.wikidata.org/entity/Q64143747,Kadachan Glacier
http://www.wikidata.org/entity/Q64143749,Loomis Glacier
http://www.wikidata.org/entity/Q64143750,Kulik Lake
http://www.wikidata.org/entity/Q64143752,McBride Glacier
http://www.wikidata.org/entity/Q64143754,Kamishak Bay
http://www.wikidata.org/entity/Q64143755,Krisha Glacier
http://www.wikidata.org/entity/Q64143757,Le Blondeau Glacier
http://www.wikidata.org/entity/Q64143761,Laughton Glacier
http://www.wikidata.org/entity/Q64143764,Lake Nerka
http://www.wikidata.org/entity/Q64143767,Iniskin Bay
http://www.wikidata.org/entity/Q64143769,Iliamna Lake
http://www.wikidata.org/entity/Q64143772,Icy Cape
http://www.wikidata.org/entity/Q64143775,Malaspina Glacier
http://www.wikidata.org/entity/Q64143778,Icy Bay (Bering Glacier)
http://www.wikidata.org/entity/Q64143781,Iliamna Volcano
http://www.wikidata.org/entity/Q64143784,Lateral Glacier
http://www.wikidata.org/entity/Q64143787,Kaliakh River
http://www.wikidata.org/entity/Q64143788,Johnson Glacier (Kenai Peninsula)
http://www.wikidata.org/entity/Q64143790,Kulthieth Mountain
