item,itemLabel
http://www.wikidata.org/entity/Q101245605,Tipra Bamak
http://www.wikidata.org/entity/Q101245620,The Lady of Keylong
http://www.wikidata.org/entity/Q101245607,Uttari Nanda Devi Glacier
http://www.wikidata.org/entity/Q96600870,Q96600870
http://www.wikidata.org/entity/Q96743249,Q96743249
http://www.wikidata.org/entity/Q96743262,Q96743262
http://www.wikidata.org/entity/Q96743269,Q96743269
http://www.wikidata.org/entity/Q101245610,BCB Glacier (bcb land)
http://www.wikidata.org/entity/Q101245622,Mukkila Glacier
http://www.wikidata.org/entity/Q101245618,North Dakka Glacier
http://www.wikidata.org/entity/Q101245623,Parbati and Dudhon
http://www.wikidata.org/entity/Q101245625,Perad Glacier
http://www.wikidata.org/entity/Q101245601,Sunderdhunga Glacier
http://www.wikidata.org/entity/Q101245616,Dhaka Glacier
http://www.wikidata.org/entity/Q101245592,Paschimi Kamet Glacier
http://www.wikidata.org/entity/Q101245604,Thelu Glacier
http://www.wikidata.org/entity/Q96593941,Daberkees
http://www.wikidata.org/entity/Q101245611,Beas Kund glacier
http://www.wikidata.org/entity/Q101245614,Chandra Glacier
http://www.wikidata.org/entity/Q101245619,Gora Glacier
http://www.wikidata.org/entity/Q101245628,Gor Gorang
http://www.wikidata.org/entity/Q101245586,Kirti Bamak
http://www.wikidata.org/entity/Q101245589,Mana Glacier
http://www.wikidata.org/entity/Q101245636,Kazi N Glacier
http://www.wikidata.org/entity/Q101245598,Seeta Glacier
http://www.wikidata.org/entity/Q101245602,Swachhand Glacier
http://www.wikidata.org/entity/Q101245629,Shaune Gorang
http://www.wikidata.org/entity/Q101245580,Dakshini Nanda Devi Glacier
http://www.wikidata.org/entity/Q96593868,Schlaitner Keesflecken
http://www.wikidata.org/entity/Q104772914,Rudolph Glacier
http://www.wikidata.org/entity/Q106314807,Romer Glacier
http://www.wikidata.org/entity/Q104246100,Vetlebreen
http://www.wikidata.org/entity/Q96600360,Welitzkees
http://www.wikidata.org/entity/Q105637486,Dakshini Nanda Devi Glacier
http://www.wikidata.org/entity/Q103534328,Mariner Glacier
