item,itemLabel,linkcount
http://www.wikidata.org/entity/Q7108010,Osuga Glacier,8
http://www.wikidata.org/entity/Q7137569,Parizhskaya Kommuna Glacier,8
http://www.wikidata.org/entity/Q7138308,Parker Glacier,8
http://www.wikidata.org/entity/Q7138644,Parks Glacier,8
http://www.wikidata.org/entity/Q7148635,Patton Glacier,8
http://www.wikidata.org/entity/Q7158092,Pearl Harbor Glacier,8
http://www.wikidata.org/entity/Q7167913,Perez Glacier,8
http://www.wikidata.org/entity/Q7171395,Peshtera Glacier,8
http://www.wikidata.org/entity/Q7174253,Peter Glacier,8
http://www.wikidata.org/entity/Q7179369,Pettus Glacier,8
http://www.wikidata.org/entity/Q7198063,Pirogov Glacier,8
http://www.wikidata.org/entity/Q7209031,Polar Club Glacier,8
http://www.wikidata.org/entity/Q6428630,Koms Glacier,8
http://www.wikidata.org/entity/Q6432440,Kornicker Glacier,8
http://www.wikidata.org/entity/Q6436655,Kreitzer Glacier,8
http://www.wikidata.org/entity/Q6438622,Krivodol Glacier,8
http://www.wikidata.org/entity/Q6468868,Lacroix Glacier,8
http://www.wikidata.org/entity/Q6470996,Laennec Glacier,8
http://www.wikidata.org/entity/Q6485842,Lange Glacier,8
http://www.wikidata.org/entity/Q6486007,Langflog Glacier,8
http://www.wikidata.org/entity/Q6486489,Langskavlen Glacier,8
http://www.wikidata.org/entity/Q6491826,Larsen Glacier,8
http://www.wikidata.org/entity/Q6503044,Law Glacier,8
http://www.wikidata.org/entity/Q6509921,Leap Year Glacier,8
http://www.wikidata.org/entity/Q6522819,Lennon Glacier,8
http://www.wikidata.org/entity/Q6523237,Lensen Glacier,8
http://www.wikidata.org/entity/Q6535745,Levko Glacier,8
http://www.wikidata.org/entity/Q6552415,Linder Glacier,8
http://www.wikidata.org/entity/Q6646482,Lister Glacier,8
http://www.wikidata.org/entity/Q4736184,Altarduken Glacier,8
http://www.wikidata.org/entity/Q4737899,Alvarez Glacier,8
http://www.wikidata.org/entity/Q4747877,Amos Glacier,8
http://www.wikidata.org/entity/Q4757099,Andrew Glacier,8
http://www.wikidata.org/entity/Q4777733,Anuchin Glacier,8
http://www.wikidata.org/entity/Q4780306,Apollo Glacier,8
http://www.wikidata.org/entity/Q4783714,Arago Glacier,8
http://www.wikidata.org/entity/Q4789663,Argonaut Glacier,8
http://www.wikidata.org/entity/Q4794709,Arneb Glacier,8
http://www.wikidata.org/entity/Q4807003,Asimutbreen Glacier,8
http://www.wikidata.org/entity/Q4810517,Astakhov Glacier,8
http://www.wikidata.org/entity/Q4810547,Astapenko Glacier,8
http://www.wikidata.org/entity/Q4811505,Astro Glacier,8
http://www.wikidata.org/entity/Q4811609,Astronaut Glacier,8
http://www.wikidata.org/entity/Q4815916,Atkinson Glacier,8
http://www.wikidata.org/entity/Q4822538,Aurora Glacier,8
http://www.wikidata.org/entity/Q4822892,Auster Glacier,8
http://www.wikidata.org/entity/Q4825405,Austreskorve Glacier,8
http://www.wikidata.org/entity/Q4829531,Avsyuk Glacier,8
http://www.wikidata.org/entity/Q4849145,Baker Glacier,8
http://www.wikidata.org/entity/Q4858412,Baranowski Glacier,8
http://www.wikidata.org/entity/Q4860007,Barcus Glacier,8
http://www.wikidata.org/entity/Q4861102,Barkov Glacier,8
http://www.wikidata.org/entity/Q4861629,Barnett Glacier,8
http://www.wikidata.org/entity/Q4865795,Bartrum Glacier,8
http://www.wikidata.org/entity/Q7600488,Stapleton Glacier,8
http://www.wikidata.org/entity/Q7601497,Starbuck Glacier,8
http://www.wikidata.org/entity/Q7605229,Steagall Glacier,8
http://www.wikidata.org/entity/Q7607568,Stenhouse Glacier,8
http://www.wikidata.org/entity/Q7618089,Stocking Glacier,8
http://www.wikidata.org/entity/Q7650533,Suvorov Glacier,8
http://www.wikidata.org/entity/Q7651795,Svea Glacier,8
http://www.wikidata.org/entity/Q7679024,Talbot Glacier,8
http://www.wikidata.org/entity/Q7696380,Telen Glacier,8
http://www.wikidata.org/entity/Q7710076,Thamyris Glacier,8
http://www.wikidata.org/entity/Q7808325,Tinker Glacier,8
http://www.wikidata.org/entity/Q7813005,Tofte Glacier,8
http://www.wikidata.org/entity/Q7821590,Tønnesen Glacier,8
http://www.wikidata.org/entity/Q7825789,Torii Glacier,8
http://www.wikidata.org/entity/Q7828682,Touchdown Glacier,8
http://www.wikidata.org/entity/Q7209054,Polar Times Glacier,8
http://www.wikidata.org/entity/Q7225578,Pollard Glacier,8
http://www.wikidata.org/entity/Q7232970,Posadowsky Glacier,8
http://www.wikidata.org/entity/Q7235258,Potter Glacier,8
http://www.wikidata.org/entity/Q7235573,Poulter Glacier,8
http://www.wikidata.org/entity/Q7244384,Prince of Wales Glacier,8
http://www.wikidata.org/entity/Q7244543,Princess Anne Glacier,8
http://www.wikidata.org/entity/Q7250738,Prospect Glacier,8
http://www.wikidata.org/entity/Q7253268,Pryor Glacier,8
http://www.wikidata.org/entity/Q7259971,Punchbowl Glacier,8
http://www.wikidata.org/entity/Q7269309,Quartermain Glacier,8
http://www.wikidata.org/entity/Q7283219,Ragotzkie Glacier,8
http://www.wikidata.org/entity/Q7286810,Rakuda Glacier,8
http://www.wikidata.org/entity/Q7293630,Ranvik Glacier,8
http://www.wikidata.org/entity/Q7299322,Rayner Glacier,8
http://www.wikidata.org/entity/Q7312243,Remus Glacier,8
http://www.wikidata.org/entity/Q7312551,Renard Glacier,8
http://www.wikidata.org/entity/Q7319643,Reynolds Glacier,8
http://www.wikidata.org/entity/Q7320434,Rhesus Glacier,8
http://www.wikidata.org/entity/Q7331096,Richter Glacier,8
http://www.wikidata.org/entity/Q7333832,Rignot Glacier,8
http://www.wikidata.org/entity/Q7334202,Riley Glacier,8
http://www.wikidata.org/entity/Q7340774,Robb Glacier,8
http://www.wikidata.org/entity/Q7344798,Robert Glacier,8
http://www.wikidata.org/entity/Q4873290,Battye Glacier,8
http://www.wikidata.org/entity/Q4876201,Beaman Glacier,8
http://www.wikidata.org/entity/Q4878083,Beaver Glacier,8
http://www.wikidata.org/entity/Q4887043,Bender Glacier,8
http://www.wikidata.org/entity/Q4890254,Benson Glacier,8
http://www.wikidata.org/entity/Q4890894,Beowulf Glacier,8
http://www.wikidata.org/entity/Q4894791,Berry Glacier,8
http://www.wikidata.org/entity/Q4899668,Bevin Glacier,8
http://www.wikidata.org/entity/Q4914199,Bingham Glacier,8
http://www.wikidata.org/entity/Q4920827,Black Glacier,8
http://www.wikidata.org/entity/Q4923505,Blackwall Glacier,8
http://www.wikidata.org/entity/Q4938865,Bol Glacier,8
http://www.wikidata.org/entity/Q4940477,Bombardier Glacier,8
http://www.wikidata.org/entity/Q4950897,Bowers Glacier,8
http://www.wikidata.org/entity/Q4952332,Boyd Glacier,8
http://www.wikidata.org/entity/Q4956595,Brandau Glacier,8
http://www.wikidata.org/entity/Q4960398,Breguet Glacier,8
http://www.wikidata.org/entity/Q4960448,Breitfuss Glacier,8
http://www.wikidata.org/entity/Q4974336,Brook Glacier,8
http://www.wikidata.org/entity/Q4981906,Brøgger Glacier,8
http://www.wikidata.org/entity/Q7354100,Rochray Glacier,8
http://www.wikidata.org/entity/Q7357522,Roe Glacier,8
http://www.wikidata.org/entity/Q7359506,Rogstad Glacier,8
http://www.wikidata.org/entity/Q7363383,Romulus Glacier,8
http://www.wikidata.org/entity/Q7367971,Rose Valley Glacier,8
http://www.wikidata.org/entity/Q7368533,Rosenberg Glacier,8
http://www.wikidata.org/entity/Q7377417,Rudolph Glacier,8
http://www.wikidata.org/entity/Q7379440,Rumyana Glacier,8
http://www.wikidata.org/entity/Q7380414,Rupite Glacier,8
http://www.wikidata.org/entity/Q7380698,Rush Glacier,8
http://www.wikidata.org/entity/Q7381481,Russell East Glacier,8
http://www.wikidata.org/entity/Q7381866,Russell West Glacier,8
http://www.wikidata.org/entity/Q7382792,Rutgers Glacier,8
http://www.wikidata.org/entity/Q7384910,Ryder Glacier,8
http://www.wikidata.org/entity/Q7420916,Saparevo Glacier,8
http://www.wikidata.org/entity/Q7429862,Scambos Glacier,8
http://www.wikidata.org/entity/Q7431675,Schlatter Glacier,8
http://www.wikidata.org/entity/Q7433051,Schutt Glacier,8
http://www.wikidata.org/entity/Q7436609,Scott Keltie Glacier,8
http://www.wikidata.org/entity/Q7440325,Seafarer Glacier,8
http://www.wikidata.org/entity/Q7448616,Seller Glacier,8
http://www.wikidata.org/entity/Q7456180,Sessums Glacier,8
http://www.wikidata.org/entity/Q7830617,Toynbee Glacier,8
http://www.wikidata.org/entity/Q7832415,Trafalgar Glacier,8
http://www.wikidata.org/entity/Q7832925,Trainer Glacier,8
http://www.wikidata.org/entity/Q7835781,Traub Glacier,8
http://www.wikidata.org/entity/Q7838224,Trench Glacier,8
http://www.wikidata.org/entity/Q7857352,Tverregg Glacier,8
http://www.wikidata.org/entity/Q7898985,Victoria Upper Glacier,8
http://www.wikidata.org/entity/Q7912454,Vallot Glacier,8
http://www.wikidata.org/entity/Q7914792,Vangengeym Glacier,8
http://www.wikidata.org/entity/Q7920673,Venzke Glacier,8
http://www.wikidata.org/entity/Q7923502,Vestreskorve Glacier,8
http://www.wikidata.org/entity/Q7923770,Vetrino Glacier,8
http://www.wikidata.org/entity/Q7927498,Victory Glacier,8
http://www.wikidata.org/entity/Q7932323,Vindegghallet Glacier,8
http://www.wikidata.org/entity/Q7932595,Vinje Glacier,8
http://www.wikidata.org/entity/Q7963131,Wallis Glacier,8
http://www.wikidata.org/entity/Q7964966,Walter Glacier,8
http://www.wikidata.org/entity/Q4997815,Bunner Glacier,8
http://www.wikidata.org/entity/Q5021463,Calkin Glacier,8
http://www.wikidata.org/entity/Q5025422,Cambridge Glacier,8
http://www.wikidata.org/entity/Q5032352,Canham Glacier,8
http://www.wikidata.org/entity/Q5034206,Canyon Glacier,8
http://www.wikidata.org/entity/Q5039179,Carey Glacier,8
http://www.wikidata.org/entity/Q5041220,Carleton Glacier,8
http://www.wikidata.org/entity/Q5042906,Carlson Glacier,8
http://www.wikidata.org/entity/Q5046817,Carryer Glacier,8
http://www.wikidata.org/entity/Q5048511,Casey Glacier,8
http://www.wikidata.org/entity/Q5054039,Catspaw Glacier,8
http://www.wikidata.org/entity/Q5055321,Cayley Glacier,8
http://www.wikidata.org/entity/Q5072393,Channel Glacier,8
http://www.wikidata.org/entity/Q5072788,Chaos Glacier,8
http://www.wikidata.org/entity/Q5078059,Charles Glacier,8
http://www.wikidata.org/entity/Q5086999,Charybdis Glacier,8
http://www.wikidata.org/entity/Q5097331,Chijire Glacier,8
http://www.wikidata.org/entity/Q5109173,Christensen Glacier,8
http://www.wikidata.org/entity/Q5109238,Christiaensen Glacier,8
http://www.wikidata.org/entity/Q5116493,Chuprene Glacier,8
http://www.wikidata.org/entity/Q5127244,Clark Glacier,8
http://www.wikidata.org/entity/Q5127483,Clarke Glacier,8
http://www.wikidata.org/entity/Q5127485,Clarke Glacier,8
http://www.wikidata.org/entity/Q5132145,Cleveland Glacier,8
http://www.wikidata.org/entity/Q5137499,Co-pilot Glacier,8
http://www.wikidata.org/entity/Q7487474,Shambles Glacier,8
http://www.wikidata.org/entity/Q7490317,Sharp Glacier,8
http://www.wikidata.org/entity/Q7492327,Sheehan Glacier,8
http://www.wikidata.org/entity/Q7498018,Shipley Glacier,8
http://www.wikidata.org/entity/Q7500033,Shoemaker Glacier,8
http://www.wikidata.org/entity/Q7512443,Sigmen Glacier,8
http://www.wikidata.org/entity/Q7513375,Sigyn Glacier,8
http://www.wikidata.org/entity/Q7515175,Silk Glacier,8
http://www.wikidata.org/entity/Q7533550,Sjogren Glacier,8
http://www.wikidata.org/entity/Q7533858,Skallen Glacier,8
http://www.wikidata.org/entity/Q7534033,Skarsbrotet Glacier,8
http://www.wikidata.org/entity/Q7534035,Skarskvervet Glacier,8
http://www.wikidata.org/entity/Q7539627,Sledgers Glacier,8
http://www.wikidata.org/entity/Q7541292,Sloket Glacier,8
http://www.wikidata.org/entity/Q7545590,Smithson Glacier,8
http://www.wikidata.org/entity/Q7547526,Snedeker Glacier,8
http://www.wikidata.org/entity/Q7548864,Snuggerud Glacier,8
http://www.wikidata.org/entity/Q7558323,Sollas Glacier,8
http://www.wikidata.org/entity/Q7564070,Souchez Glacier,8
http://www.wikidata.org/entity/Q5142644,Cole Glacier,8
http://www.wikidata.org/entity/Q5142997,Coleman Glacier,8
http://www.wikidata.org/entity/Q5158630,Conchie Glacier,8
http://www.wikidata.org/entity/Q5171982,Cornwall Glacier,8
http://www.wikidata.org/entity/Q5174343,Cosmonaut Glacier,8
http://www.wikidata.org/entity/Q5174347,Cosmonette Glacier,8
http://www.wikidata.org/entity/Q5175692,Cotton Glacier,8
http://www.wikidata.org/entity/Q5176175,Coulston Glacier,8
http://www.wikidata.org/entity/Q5179886,Cox Glacier,8
http://www.wikidata.org/entity/Q5180529,Craft Glacier,8
http://www.wikidata.org/entity/Q5187542,Croll Glacier,8
http://www.wikidata.org/entity/Q5190043,Crume Glacier,8
http://www.wikidata.org/entity/Q5210847,Dalgopol Glacier,8
http://www.wikidata.org/entity/Q5241653,Davidson Glacier,8
http://www.wikidata.org/entity/Q5241896,Davis Glacier,8
http://www.wikidata.org/entity/Q5244153,DeWald Glacier,8
http://www.wikidata.org/entity/Q5249099,Deception Glacier,8
http://www.wikidata.org/entity/Q7978921,Webster Glacier,8
http://www.wikidata.org/entity/Q7984116,Wessbecher Glacier,8
http://www.wikidata.org/entity/Q7992216,Wheeler Glacier,8
http://www.wikidata.org/entity/Q7993819,Whirlwind Glaciers,8
http://www.wikidata.org/entity/Q7994719,White Glacier,8
http://www.wikidata.org/entity/Q7995990,Whitehall Glacier,8
http://www.wikidata.org/entity/Q8002167,Wilhelm Glacier,8
http://www.wikidata.org/entity/Q8003711,Willey Glacier,8
http://www.wikidata.org/entity/Q8021216,Williamson Glacier,8
http://www.wikidata.org/entity/Q8037325,Wotkyns Glacier,8
http://www.wikidata.org/entity/Q8038225,Wright Lower Glacier,8
http://www.wikidata.org/entity/Q8038271,Wright Upper Glacier,8
http://www.wikidata.org/entity/Q8046375,Yablanitsa Glacier,8
http://www.wikidata.org/entity/Q8047981,Yamato Glacier,8
http://www.wikidata.org/entity/Q8048288,Yancey Glacier,8
http://www.wikidata.org/entity/Q8054279,Yoder Glacier,8
http://www.wikidata.org/entity/Q8068796,Zeller Glacier,8
http://www.wikidata.org/entity/Q8069310,Zephyr Glacier,8
http://www.wikidata.org/entity/Q8072259,Zinberg Glacier,8
http://www.wikidata.org/entity/Q8073573,Zoller Glacier,8
http://www.wikidata.org/entity/Q8073876,Zonda Glacier,8
http://www.wikidata.org/entity/Q8074594,Zotikov Glacier,8
http://www.wikidata.org/entity/Q8075913,Zykov Glacier,8
http://www.wikidata.org/entity/Q5259605,Denton Glacier,8
http://www.wikidata.org/entity/Q5263729,Descent Glacier,8
http://www.wikidata.org/entity/Q5272937,Dick Glacier,8
http://www.wikidata.org/entity/Q5273660,Dickey Glacier,8
http://www.wikidata.org/entity/Q5277704,Dimkov Glacier,8
http://www.wikidata.org/entity/Q5278720,Dinsmoor Glacier,8
http://www.wikidata.org/entity/Q5285291,Djerassi Glacier,8
http://www.wikidata.org/entity/Q5290245,Domeyko Glacier,8
http://www.wikidata.org/entity/Q5301519,Douglas Glacier,8
http://www.wikidata.org/entity/Q5307799,Driscoll Glacier,8
http://www.wikidata.org/entity/Q5326961,Earnshaw Glacier,8
http://www.wikidata.org/entity/Q5338450,Edisto Glacier,8
http://www.wikidata.org/entity/Q5353935,Elder Glacier,8
http://www.wikidata.org/entity/Q5365886,Ellis Glacier,8
http://www.wikidata.org/entity/Q5373237,Emmanuel Glacier,8
http://www.wikidata.org/entity/Q5376659,Endurance Glacier,8
http://www.wikidata.org/entity/Q5380846,Entuziasty Glacier,8
http://www.wikidata.org/entity/Q5383773,Epler Glacier,8
http://www.wikidata.org/entity/Q10288637,Grace Glacier,8
http://www.wikidata.org/entity/Q10288639,Tomilin Glacier,8
http://www.wikidata.org/entity/Q11016956,Huntress Glacier,8
http://www.wikidata.org/entity/Q5395346,Eros Glacier,8
http://www.wikidata.org/entity/Q5395829,Erskine Glacier,8
http://www.wikidata.org/entity/Q5398483,Esmark Glacier,8
http://www.wikidata.org/entity/Q5411181,Eureka Glacier,8
http://www.wikidata.org/entity/Q5415910,Evans Glacier,8
http://www.wikidata.org/entity/Q5420557,Exodus Glacier,8
http://www.wikidata.org/entity/Q5443302,Fendley Glacier,8
http://www.wikidata.org/entity/Q5450570,Finley Glacier,8
http://www.wikidata.org/entity/Q5455417,Fitch Glacier,8
http://www.wikidata.org/entity/Q5455597,Fitzgerald Glacier,8
http://www.wikidata.org/entity/Q5457346,Flanagan Glacier,8
http://www.wikidata.org/entity/Q5457676,Flask Glacier,8
http://www.wikidata.org/entity/Q5459984,Flogeken Glacier,8
http://www.wikidata.org/entity/Q5468644,Foreman Glacier,8
http://www.wikidata.org/entity/Q5469996,Forman Glacier,8
http://www.wikidata.org/entity/Q5475758,Fourcade Glacier,8
http://www.wikidata.org/entity/Q5476479,Fowlie Glacier,8
http://www.wikidata.org/entity/Q5478241,Franca Glacier,8
http://www.wikidata.org/entity/Q5527818,Gauss Glacier,8
http://www.wikidata.org/entity/Q5527849,Gaussiran Glacier,8
http://www.wikidata.org/entity/Q5530123,Geikie Glacier,8
http://www.wikidata.org/entity/Q11829778,Gluvreklett Glacier,8
http://www.wikidata.org/entity/Q11829785,Gunnestad Glacier,8
http://www.wikidata.org/entity/Q11829806,Higashi-naga-iwa Glacier,8
http://www.wikidata.org/entity/Q11829854,Mendeleyev Glacier,8
http://www.wikidata.org/entity/Q11829864,Mushketov Glacier,8
http://www.wikidata.org/entity/Q11829938,Stuttflog Glacier,8
http://www.wikidata.org/entity/Q5557964,Giaever Glacier,8
http://www.wikidata.org/entity/Q5561537,Gildea Glacier,8
http://www.wikidata.org/entity/Q5562415,Gillock Glacier,8
http://www.wikidata.org/entity/Q5565982,Gjel Glacier,8
http://www.wikidata.org/entity/Q5567769,Glen Glacier,8
http://www.wikidata.org/entity/Q5569639,Glimpse Glacier,8
http://www.wikidata.org/entity/Q5569956,Glitrefonna Glacier,8
http://www.wikidata.org/entity/Q5580232,Goldman Glacier,8
http://www.wikidata.org/entity/Q5582611,Good Glacier,8
http://www.wikidata.org/entity/Q5583615,Goodspeed Glacier,8
http://www.wikidata.org/entity/Q5585171,Gordon Glacier,8
http://www.wikidata.org/entity/Q5588274,Gould Glacier,8
http://www.wikidata.org/entity/Q5593597,Gramada Glacier,8
http://www.wikidata.org/entity/Q5602588,Green Glacier,8
http://www.wikidata.org/entity/Q5602591,Green Glacier,8
http://www.wikidata.org/entity/Q5604799,Greenwell Glacier,8
http://www.wikidata.org/entity/Q5606937,Gregory Glacier,8
http://www.wikidata.org/entity/Q5608885,Griffith Glacier,8
http://www.wikidata.org/entity/Q5608937,Griffiths Glacier,8
http://www.wikidata.org/entity/Q5646202,Hampton Glacier,8
http://www.wikidata.org/entity/Q5654704,Harbord Glacier,8
http://www.wikidata.org/entity/Q5657070,Hargreaves Glacier,8
http://www.wikidata.org/entity/Q5663005,Harp Glacier,8
http://www.wikidata.org/entity/Q5674153,Hart Glacier,8
http://www.wikidata.org/entity/Q5687064,Haynes Glacier,8
http://www.wikidata.org/entity/Q5691636,Hearfield Glacier,8
http://www.wikidata.org/entity/Q5697078,Hedblom Glacier,8
http://www.wikidata.org/entity/Q5698527,Hei Glacier,8
http://www.wikidata.org/entity/Q5701175,Heitō Glacier,8
http://www.wikidata.org/entity/Q5701607,Held Glacier,8
http://www.wikidata.org/entity/Q5709195,Helm Glacier,8
